"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
2850.000000286026,1443.112043203087,140.8972001836643,9.039932902607918,1.040309992129152,9.427850418580338,0,0,0,0,0,0,0,0
2850.000000286026,1443.112043203087,140.8972001836643,9.039932902607918,1.040309992129152,9.427850418580338,0,0,0,0,0,0,0,0
2859.000000572158,1246.529303766338,150.2924142435527,9.03925036754708,155.2945172641417,9.430712796667416,0,0,0,0,0,0,0,0
2859.000000572158,1246.529303766338,150.2924142435527,9.03925036754708,155.2945172641417,9.430712796667416,0,0,0,0,0,0,0,0
2860,1445.287872247032,140.8972068464648,9.040102079577768,1.040311731366234,9.427850424759303,0,0,0,0,0,0,0,0
2860.000000287004,1445.287915575482,140.8972002125111,9.040102079774906,1.040309985828338,9.427850419612271,0,0,0,0,0,0,0,0
2860.000000287004,1445.287915575482,140.8972002125111,9.040102079774906,1.040309985828338,9.427850419612271,0,0,0,0,0,0,0,0
2869.000000574125,1248.706571338254,150.2924142502889,9.039418999250808,155.2945172641436,9.430712797701753,0,0,0,0,0,0,0,0
2869.000000574125,1248.706571338254,150.2924142502889,9.039418999250808,155.2945172641436,9.430712797701753,0,0,0,0,0,0,0,0
2870,1447.465294151936,140.8972068966369,9.040270562985642,1.040311730659056,9.427850425816493,0,0,0,0,0,0,0,0
2870.000000288041,1447.465337636959,140.8972002387174,9.040270563183455,1.040309978815266,9.427850420650863,0,0,0,0,0,0,0,0
2870.000000288041,1447.465337636959,140.8972002387174,9.040270563183455,1.040309978815266,9.427850420650863,0,0,0,0,0,0,0,0
2879.000000576154,1250.885382259451,150.2924142565272,9.039586939286311,155.2945172641451,9.43071279872586,0,0,0,0,0,0,0,0
2879.000000576154,1250.885382259451,150.2924142565272,9.039586939286311,155.2945172641451,9.43071279872586,0,0,0,0,0,0,0,0
2880,1449.644258694602,140.8972069479346,9.040438355403687,1.040311730401251,9.427850426863731,0,0,0,0,0,0,0,0
2880.000000289027,1449.644302328507,140.8972002672268,9.040438355602136,1.040309972561329,9.42785042168042,0,0,0,0,0,0,0,0
2880.000000289027,1449.644302328507,140.8972002672268,9.040438355602136,1.040309972561329,9.42785042168042,0,0,0,0,0,0,0,0
2889.000000578147,1253.065729524327,150.2924142631938,9.039754190415763,155.2945172641469,9.430712799755174,0,0,0,0,0,0,0,0
2889.000000578147,1253.065729524327,150.2924142631938,9.039754190415763,155.2945172641469,9.430712799755174,0,0,0,0,0,0,0,0
2890,1451.824758888502,140.8972069987137,9.040605459591257,1.040311729969847,9.427850427916303,0,0,0,0,0,0,0,0
2890.000000290038,1451.824802675136,140.8972002946287,9.040605459790363,1.040309965978913,9.42785042271486,0,0,0,0,0,0,0,0
2890.000000290038,1451.824802675136,140.8972002946287,9.040605459790363,1.040309965978913,9.42785042271486,0,0,0,0,0,0,0,0
2899.000000580189,1255.247606163002,150.2924142696993,9.039920755391043,155.2945172641486,9.430712800783839,0,0,0,0,0,0,0,0
2899.000000580189,1255.247606163002,150.2924142696993,9.039920755391043,155.2945172641486,9.430712800783839,0,0,0,0,0,0,0,0
2900,1454.006787753116,140.8972070504916,9.040771878296411,1.040311729887016,9.427850428968821,0,0,0,0,0,0,0,0
2900.000000291021,1454.00683168822,140.8972003236813,9.040771878496155,1.040309959916544,9.42785042374974,0,0,0,0,0,0,0,0
2900.000000291021,1454.00683168822,140.8972003236813,9.040771878496155,1.040309959916544,9.42785042374974,0,0,0,0,0,0,0,0
2909.000000582152,1257.431005228375,150.2924142764039,9.040086636953788,155.2945172641503,9.430712801822251,0,0,0,0,0,0,0,0
2909.000000582152,1257.431005228375,150.2924142764039,9.040086636953788,155.2945172641503,9.430712801822251,0,0,0,0,0,0,0,0
2910,1456.19033836455,140.8972071004725,9.040937614257762,1.040311729338893,9.427850430029936,0,0,0,0,0,0,0,0
2910.000000292004,1456.190382448126,140.8972003509369,9.040937614458144,1.040309953388885,9.427850424793233,0,0,0,0,0,0,0,0
2910.000000292004,1456.190382448126,140.8972003509369,9.040937614458144,1.040309953388885,9.427850424793233,0,0,0,0,0,0,0,0
2919.000000584114,1259.615919806126,150.2924142828015,9.04025183783274,155.2945172641518,9.430712802857558,0,0,0,0,0,0,0,0
